client id,client type,first name,last name,date of birth,gender,country,region,acquisition purpose,satisfaction score,loan applied,referral channel,age,Cluster
C1866,1,Joyce,Martin,1971-08-23,F,USA,Nevada,0,2,0,Agency,55,0
C1867,1,Robert,Richardson,1952-01-13,M,USA,California,0,2,1,Website,74,2
C1868,1,Michelle,Thomas,1975-11-28,F,UK,Wales,0,1,0,Website,51,0
C1869,1,Margaret,Campbell,2075-10-05,F,Mexico,Nuevo Leon,0,5,0,Client,-49,3
C1870,1,Lawrence,Moore,1980-10-13,M,USA,Washington,1,1,0,Agency,46,0
C1871,1,Amy,Reyes,1961-10-18,F,USA,Texas,0,1,1,Website,65,2
C1872,1,Raymond,Jones,1940-10-23,M,Mexico,Mexico City,0,5,0,Client,86,2
C1873,1,Cheryl,Collins,2059-03-10,F,Canada,British Columbia,0,5,0,Agency,-33,3
C1874,1,Justin,Cooper,1972-11-18,M,USA,Colorado,1,1,0,Agency,54,0
C1875,1,Melissa,Roberts,1943-09-13,F,USA,Nevada,0,2,0,Client,83,2
C1876,0,Bravada,Co,1981-03-17,M,USA,Ohio,1,4,1,Website,45,0
C1877,1,Walter,Bryant,1961-09-16,M,USA,Arizona,0,5,0,Agency,65,2
C1878,1,Paul,Rogers,2067-10-07,M,USA,Washington,0,5,0,Agency,-41,3
C1879,1,Deborah,Roberts,1977-01-23,F,USA,New York,0,3,0,Website,49,0
C1880,1,Joan,Morales,1998-01-22,F,USA,California,0,5,1,Client,28,0
C1881,1,Brenda,Phillips,1989-09-13,F,USA,Oregon,0,2,1,Website,37,0
C1882,1,Deborah,Turner,1960-03-22,F,USA,Virginia,1,3,0,Website,66,2
C1883,1,Sean,Peterson,2041-02-11,M,USA,California,0,1,0,Agency,-15,1
C1884,1,Terry,Bell,2054-08-06,M,USA,Nevada,0,5,1,Website,-28,1
C1885,1,Ryan,Bell,1967-10-26,M,Germany,Hamburg,0,1,1,Agency,59,2
C1886,1,Maria,Richardson,1999-11-16,F,USA,California,0,5,0,Website,27,0
C1887,1,Emma,Campbell,1986-01-07,F,USA,Oregon,1,1,0,Agency,40,0
C1888,1,Donald,Griffin,2062-08-06,M,USA,California,0,3,0,Website,-36,3
C1889,1,Matthew,Richardson,1987-07-10,M,USA,California,0,4,1,Website,39,0
C1890,1,Mark,Nelson,2054-03-12,M,Canada,Ontario,0,4,0,Client,-28,1
C1891,1,Gary,James,2072-06-02,M,USA,Oregon,0,2,0,Agency,-46,3
C1892,1,Nancy,Jones,2051-06-06,F,USA,Nevada,1,5,1,Agency,-25,1
C1893,1,Ann,Davis,1962-12-27,F,USA,Washington,0,1,1,Website,64,2
C1894,1,Joyce,Hall,2044-03-11,F,USA,Texas,1,4,0,Website,-18,1
C1895,0,Caldera,Co,2069-01-07,M,USA,Nevada,1,4,0,Agency,-43,3
C1896,1,Andrew,Bryant,1955-06-17,M,USA,Virginia,1,3,0,Agency,71,2
C1897,1,Catherine,Rogers,1950-12-27,F,Canada,Ontario,0,2,0,Website,76,2
C1898,1,Daniel,James,1979-01-05,M,USA,New York,0,1,1,Website,47,0
C1899,1,Joe,Mitchell,1996-04-05,M,UK,England,0,3,0,Website,30,0
C1900,1,Rachel,Griffin,1998-09-07,F,UK,England,1,4,0,Client,28,0
C1901,1,Justin,Stewart,1982-09-17,M,Canada,British Columbia,0,4,0,Agency,44,0
C1902,0,Grandis,Co,1980-11-09,M,USA,Colorado,1,2,0,Agency,46,0
C1903,1,Nicole,Bennett,1991-12-01,F,USA,Nevada,0,2,0,Website,35,0
C1904,1,Christian,Nelson,1949-03-23,M,USA,Texas,0,2,1,Website,77,2
C1905,1,James,Morris,2061-02-02,M,USA,Virginia,0,1,0,Website,-35,3
C1906,1,Michelle,Adams,1955-09-15,F,USA,California,0,2,0,Agency,71,2
C1907,1,Kyle,Wright,2050-03-12,M,USA,Colorado,0,3,0,Website,-24,1
C1908,1,Andrea,Moore,1976-03-28,F,USA,California,0,2,0,Website,50,0
C1909,1,Heather,Pierce,1985-12-04,F,USA,California,1,2,0,Agency,41,0
C1910,0,Telnox,Co,1985-10-04,M,USA,California,0,2,1,Agency,41,0
C1911,1,Noah,Murray,1989-01-11,M,USA,California,0,5,0,Agency,37,0
C1912,1,Amanda,Jackson,1954-07-26,F,USA,Utah,1,1,0,Website,72,2
C1913,1,Gary,King,1980-11-12,M,France,Provence,0,5,0,Website,46,0
C1914,1,Brenda,Gray,1993-08-24,F,UK,Scotland,0,4,1,Website,33,0
C1915,1,Angela,Williams,2064-06-09,F,USA,Arizona,1,4,0,Client,-38,3
C1916,1,Zachary,Weaver,1948-10-15,M,USA,California,1,2,0,Website,78,2
C1917,1,Angela,Montgomery,1971-09-16,F,Australia,New South Wales,0,2,0,Client,55,0
C1918,1,Dorothy,Murray,1940-09-17,F,USA,California,0,1,0,Client,86,2
C1919,0,Vantage,Co,1968-01-19,F,USA,Nevada,1,1,0,Website,58,2
C1920,1,Jonathan,Pierce,1969-10-26,M,Germany,North Rhine-Westphalia,0,5,0,Agency,57,2
C1921,1,Carolyn,Adams,1956-12-24,F,France,Provence,0,5,0,Website,70,2
C1922,1,Jessica,Garcia,1988-01-09,F,USA,California,0,1,0,Agency,38,0
C1923,1,Sarah,Cooper,2047-03-07,F,Mexico,Jalisco,1,1,1,Client,-21,1
C1924,1,Joe,Cooper,2058-01-03,M,USA,California,0,3,0,Client,-32,3
C1925,1,Jordan,Baker,1942-01-19,M,USA,Colorado,0,2,0,Agency,84,2
C1926,1,Joshua,Watson,1997-11-05,M,Mexico,Puebla,0,1,1,Website,29,0
C1927,1,Victoria,Long,2052-11-05,F,USA,California,1,1,1,Website,-26,1
C1928,1,Paul,Scott,1998-02-20,M,Australia,New South Wales,0,4,1,Client,28,0
C1929,1,Angela,Baker,1941-10-24,F,Mexico,Jalisco,0,1,1,Agency,85,2
C1930,1,Rachel,Adams,1966-01-22,F,USA,Colorado,1,3,0,Agency,60,2
C1931,1,Melissa,Jackson,1995-05-01,F,USA,Utah,0,5,1,Website,31,0
C1932,1,Dorothy,Allen,1962-05-13,F,USA,California,1,2,0,Website,64,2
C1933,0,Oasis,Co,1994-04-05,F,Australia,Queensland,0,1,0,Client,32,0
C1934,1,Noah,Montgomery,1978-03-25,M,France,Ile-de-France,1,4,1,Client,48,0
C1935,1,Ashley,Young,1983-04-14,F,USA,Arizona,0,5,0,Website,43,0
C1936,1,Jeffrey,Brown,1984-02-24,M,Russia,Krasnodar Krai,0,1,1,Agency,42,0
C1937,1,Ashley,Richardson,1961-03-16,F,USA,Arizona,0,3,1,Website,65,2
C1938,1,Peter,Anderson,1973-07-28,M,Canada,Quebec,0,4,1,Website,53,0
C1939,1,Gloria,White,1979-06-09,F,USA,Florida,1,1,1,Agency,47,0
C1940,1,Barbara,Turner,1997-02-01,F,Canada,Manitoba,0,4,0,Agency,29,0
C1941,1,Maria,James,1943-05-20,F,USA,Nevada,0,5,0,Client,83,2
C1942,0,Stratos,Co,1984-11-10,F,USA,Nevada,0,2,1,Agency,42,0
C1943,1,Eric,Long,2073-01-04,M,USA,Arizona,0,1,0,Website,-47,3
C1944,1,Henry,Pierce,1986-02-15,M,USA,California,1,1,0,Website,40,0
C1945,1,Sean,Johnson,1967-02-26,M,Mexico,Mexico City,1,3,0,Website,59,2
C1946,1,Mark,Bell,1955-01-15,M,USA,California,0,1,0,Agency,71,2
C1947,1,Walter,Mitchell,1979-02-02,M,USA,Nevada,0,3,0,Website,47,0
C1948,1,Melissa,Harris,2055-04-01,F,USA,Arizona,0,2,0,Agency,-29,1
C1949,1,Christina,James,1955-07-20,F,USA,Colorado,0,2,1,Agency,71,2
C1950,1,Edward,Weaver,1975-03-27,M,USA,Ohio,0,4,0,Agency,51,0
C1951,1,Alexander,Murray,1996-09-08,M,USA,Utah,0,1,1,Website,30,0
C1952,0,Optima,Co,1992-05-06,M,USA,Nevada,0,3,0,Agency,34,0
C1953,1,Donald,Miller,1972-10-16,M,Germany,Bavaria,0,1,1,Website,54,0
C1954,1,Judy,Roberts,2066-09-03,F,Australia,Western Australia,1,3,0,Website,-40,3
C1955,1,Benjamin,Wright,1998-05-20,M,Canada,Quebec,0,1,0,Website,28,0
C1956,1,Julie,Weaver,1967-08-21,F,USA,Oregon,0,2,0,Agency,59,2
C1957,1,Adam,Howard,1962-09-24,M,USA,California,0,4,1,Website,64,2
C1958,1,Susan,Foster,2070-10-09,F,USA,California,0,3,0,Website,-44,3
C1959,1,Judy,Morales,1942-02-20,F,USA,Texas,0,1,0,Website,84,2
C1960,1,Dorothy,Brown,1987-08-02,F,USA,Colorado,0,2,1,Website,39,0
C1961,1,William,Campbell,1994-09-26,M,USA,California,0,5,0,Agency,32,0
C1962,1,Kimberly,Harris,1995-08-01,F,Mexico,Puebla,0,5,0,Agency,31,0
C1963,0,Terova,Co,2068-03-01,M,USA,Texas,0,5,0,Website,-42,3
C1964,1,Kevin,Martin,1972-06-17,M,USA,Virginia,0,5,0,Agency,54,0
C1965,1,Sean,Wright,1997-01-09,M,USA,California,0,4,0,Agency,29,0
C1966,1,Ronald,Howard,2064-02-10,M,Canada,British Columbia,0,1,0,Agency,-38,3
C1967,1,Roger,Bryant,2057-10-09,M,USA,Oregon,1,4,0,Agency,-31,1
C1968,1,Judy,Griffin,2058-11-02,F,USA,California,1,3,1,Client,-32,3
C1969,1,Jesse,James,1993-06-14,M,USA,Colorado,1,2,1,Agency,33,0
C1970,1,Raymond,Howard,1978-02-25,M,USA,Arizona,1,4,1,Website,48,0
C1971,1,Emma,Jordan,1976-07-18,F,USA,Virginia,0,5,0,Website,50,0
C1972,1,Carol,Wilson,2072-01-05,F,USA,California,0,4,1,Website,-46,3
C1973,0,Oasis,Co,1993-09-13,M,USA,Washington,0,4,1,Agency,33,0
C1974,1,Keith,Peterson,2050-04-09,M,USA,Nevada,0,5,1,Agency,-24,1
C1975,1,Dorothy,Campbell,2075-08-05,F,Belgium,Wallonia,0,4,0,Agency,-49,3
C1976,1,Albert,Wilson,1995-05-03,M,USA,Florida,0,5,0,Client,31,0
C1977,1,Jason,Bennett,1994-04-07,M,USA,Virginia,0,1,0,Website,32,0
C1978,0,Summit,Co,2067-02-06,F,USA,California,1,5,1,Website,-41,3
C1979,1,Brian,Richardson,1942-05-25,M,USA,Colorado,0,3,1,Agency,84,2
C1980,1,Barbara,Green,2056-05-09,F,USA,Texas,1,4,0,Website,-30,1
C1981,1,Sarah,Flores,1992-12-09,F,Canada,Quebec,0,5,0,Agency,34,0
C1982,1,Jose,Long,2047-09-05,M,USA,California,0,4,1,Website,-21,1
C1983,1,Ryan,Reed,1961-03-13,M,UK,Northern Ireland,0,3,0,Website,65,2
C1984,1,Jesse,Watson,1956-10-18,M,USA,California,0,4,0,Website,70,2
C1985,1,Gregory,Bell,2063-05-11,M,UK,Scotland,0,1,1,Agency,-37,3
C1986,1,Thomas,Griffin,1977-04-23,M,USA,New York,1,1,0,Website,49,0
C1987,1,Douglas,Davis,1986-10-18,M,Belgium,Wallonia,1,5,0,Website,40,0
C1988,1,Henry,Thompson,1994-09-19,M,USA,California,0,5,1,Website,32,0
C1989,1,William,Montgomery,1959-11-19,M,USA,Texas,0,3,0,Agency,67,2
C1990,1,Scott,Howard,1976-11-28,M,USA,Texas,1,5,0,Agency,50,0
C1991,1,Susan,Reed,2050-07-09,F,USA,California,0,3,0,Website,-24,1
C1992,1,Rachel,Hansen,1943-01-19,F,USA,Texas,0,3,1,Website,83,2
C1993,1,Douglas,Thompson,1985-06-09,M,USA,New York,0,2,0,Website,41,0
C1994,1,Nicole,Miller,1994-07-21,F,USA,Oregon,1,3,1,Website,32,0
C1995,1,Michelle,Scott,1993-03-05,F,USA,California,1,4,0,Agency,33,0
C1996,1,Samantha,Brooks,1992-06-20,F,USA,Nevada,0,1,1,Website,34,0
C1997,1,Matthew,Cox,1942-09-27,M,USA,Arizona,0,4,1,Website,84,2
C1998,1,Mark,Patterson,1963-09-13,M,USA,Virginia,0,5,1,Website,63,2
C1999,1,Lawrence,Montgomery,1944-06-15,M,USA,Ohio,0,4,1,Client,82,2
C2000,1,Amanda,James,1996-03-24,F,USA,Georgia,0,1,1,Agency,30,0
