client_id,client_type,first_name,last_name,date_of_birth,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,age,Cluster
C1249,1,Janet,James,1971-07-14,F,9,8,1,-1.4357397555794327,0,Website,0.6030744685710815,0
C1250,1,Jordan,Stewart,1950-04-19,M,9,25,0,1.3946984022903213,0,Agency,1.1231584010581543,1
C1251,1,Aaron,Thompson,2075-11-01,M,9,47,1,1.3946984022903213,0,Website,-1.9725792923172796,2
C1252,1,Margaret,Cook,1962-02-27,F,9,1,0,-0.020520676644555657,1,Website,0.8259675824941127,1
C1253,1,Jason,Flores,1991-09-24,M,9,8,0,-0.7281302161119941,0,Agency,0.10775643763101209,0
C1254,1,Ethan,Freeman,2056-04-04,M,9,8,0,1.3946984022903213,1,Agency,-1.5020271629242137,2
C1255,1,Mark,Patterson,1999-09-15,M,9,8,0,-0.020520676644555657,0,Agency,-0.09037077474501569,1
C1256,0,Triton,Co,1972-02-18,F,9,8,1,0.6870888628228828,0,Agency,0.5783085670240781,1
C1257,1,Michael,Scott,1991-12-22,M,9,8,0,1.3946984022903213,1,Agency,0.10775643763101209,1
C1258,1,Betty,Stone,1969-06-22,F,9,25,0,-1.4357397555794327,0,Website,0.6526062716650884,0
C1259,1,William,Edwards,1971-02-19,M,9,8,1,-0.020520676644555657,1,Agency,0.6030744685710815,1
C1260,1,Elizabeth,Ward,1992-08-24,F,9,8,0,-0.7281302161119941,0,Agency,0.08299053608400861,0
C1261,1,Patrick,Kim,1976-09-03,M,9,48,0,-0.020520676644555657,0,Client,0.47924496083606416,1
C1262,1,Dorothy,Evans,2050-11-10,F,9,8,1,0.6870888628228828,0,Agency,-1.3534317536421927,2
C1263,1,Lawrence,Alexander,1951-11-17,M,9,8,1,-0.020520676644555657,0,Agency,1.098392499511151,1
C1264,1,Sarah,Garcia,1999-12-06,F,9,8,1,-1.4357397555794327,0,Agency,-0.09037077474501569,0
C1265,1,Gary,White,1943-03-24,M,9,53,0,-1.4357397555794327,1,Agency,1.2965197118871787,0
C1266,1,Christopher,Hughes,1952-06-20,M,8,12,0,-0.7281302161119941,0,Website,1.0736265979641475,0
C1267,1,Dorothy,Peterson,2065-04-07,F,9,11,0,-0.020520676644555657,1,Website,-1.724920276847245,3
C1268,1,Gloria,Green,1995-10-01,F,8,31,1,-1.4357397555794327,1,Website,0.008692831442998197,0
C1269,1,Jack,Bennett,1964-09-28,M,9,8,0,1.3946984022903213,0,Website,0.7764357794001059,1
C1270,1,Cheryl,Ward,1978-10-18,F,9,47,0,0.6870888628228828,0,Agency,0.4297131577420572,1
C1271,1,Noah,Anderson,1992-09-10,M,9,8,0,-0.7281302161119941,1,Agency,0.08299053608400861,0
C1272,1,Ryan,Collins,1941-05-13,M,4,34,0,-1.4357397555794327,1,Website,1.3460515149811858,0
C1273,1,Gerald,Jordan,1968-05-13,M,2,0,0,1.3946984022903213,0,Website,0.677372173212092,1
C1274,1,Linda,Jones,1979-07-09,F,9,8,1,-1.4357397555794327,1,Website,0.40494725619505373,0
C1275,1,Jessica,Roberts,1969-02-26,F,9,15,1,-1.4357397555794327,0,Website,0.6526062716650884,0
C1276,1,Arthur,Griffin,2040-03-09,M,0,49,0,-1.4357397555794327,1,Agency,-1.105772738172158,3
C1277,1,Lauren,Griffin,1981-04-01,F,9,8,1,-0.7281302161119941,0,Agency,0.35541545310104683,0
C1278,1,Arthur,Griffin,1997-07-25,M,9,48,0,0.6870888628228828,0,Website,-0.04083897165100875,1
C1279,1,Peter,Martin,2043-10-12,M,9,8,0,0.6870888628228828,1,Website,-1.1800704428131685,2
C1280,1,Jacob,Bennett,1953-09-19,M,9,47,0,-0.7281302161119941,1,Website,1.048860696417144,0
C1281,1,Deborah,Edwards,1998-06-12,F,2,22,1,-0.7281302161119941,1,Website,-0.06560487319801223,0
C1282,1,Ashley,Taylor,1996-05-18,F,9,11,1,-0.020520676644555657,1,Agency,-0.016073070104005275,1
C1283,1,Janice,Collins,2045-11-08,F,9,27,0,-0.020520676644555657,0,Agency,-1.2296022459071754,3
C1284,1,Patrick,Bennett,1955-10-16,M,9,8,0,-0.7281302161119941,0,Website,0.9993288933231371,0
C1285,1,Steven,Cox,2054-03-02,M,9,48,0,0.6870888628228828,1,Website,-1.4524953598302066,2
C1286,1,Stephen,Evans,2063-07-10,M,9,8,0,1.3946984022903213,0,Agency,-1.6753884737532379,2
C1287,1,Diane,Hughes,1998-04-07,F,9,8,1,0.6870888628228828,0,Website,-0.06560487319801223,1
C1288,1,Sean,Cooper,1941-01-20,M,1,52,0,-0.020520676644555657,0,Agency,1.3460515149811858,1
C1289,1,Samuel,Freeman,1973-07-26,M,6,19,1,-1.4357397555794327,1,Agency,0.5535426654770745,0
C1290,1,Teresa,Long,1973-10-24,F,9,53,0,-0.020520676644555657,1,Website,0.5535426654770745,1
C1291,1,Paul,Johnson,1983-11-09,M,9,8,1,1.3946984022903213,1,Website,0.3058836500070399,1
C1292,1,Jordan,Evans,1977-05-22,M,9,47,1,1.3946984022903213,1,Website,0.4544790592890607,1
C1293,1,Anna,Wright,2072-08-01,F,9,8,0,-1.4357397555794327,0,Agency,-1.898281587676269,3
C1294,1,Henry,Davis,2063-02-09,M,2,36,1,-0.020520676644555657,1,Agency,-1.6753884737532379,3
C1295,1,Anna,Bryant,1992-04-21,F,9,8,1,-1.4357397555794327,1,Website,0.08299053608400861,0
C1296,1,Keith,Hughes,2063-06-02,M,9,50,0,-1.4357397555794327,0,Website,-1.6753884737532379,3
C1297,0,Vertex,Co,1983-09-06,M,5,4,0,1.3946984022903213,0,Website,0.3058836500070399,1
C1298,1,Margaret,Taylor,2068-08-04,F,9,8,0,-0.7281302161119941,0,Agency,-1.7992179814882552,3
C1299,1,Karen,James,2044-05-05,F,9,8,1,-0.020520676644555657,0,Website,-1.204836344360172,3
C1300,1,Judith,Collins,2061-01-06,F,9,8,0,-0.7281302161119941,0,Website,-1.625856670659231,3
C1301,1,Benjamin,Hayes,1955-12-17,M,9,50,0,-0.7281302161119941,0,Agency,0.9993288933231371,0
C1302,1,Jerry,Anderson,1996-04-19,M,9,1,1,1.3946984022903213,0,Website,-0.016073070104005275,1
C1303,1,Christian,Miller,1962-08-22,M,9,1,0,-0.020520676644555657,1,Website,0.8259675824941127,1
C1304,1,Angela,Cook,1985-06-08,F,9,8,1,-1.4357397555794327,0,Website,0.2563518469130329,0
C1305,1,Catherine,Anderson,1978-09-17,F,9,15,0,0.6870888628228828,0,Website,0.4297131577420572,1
C1306,1,Kathleen,Morales,1948-03-18,F,9,53,0,1.3946984022903213,0,Website,1.1726902041521614,1
C1307,1,Rachel,Rogers,1993-02-14,F,9,11,0,1.3946984022903213,0,Agency,0.05822463453700514,1
C1308,1,Timothy,Sanders,2000-03-04,M,9,8,1,1.3946984022903213,0,Agency,-0.11513667629201917,1
C1309,1,David,Reyes,1999-12-06,M,9,8,0,1.3946984022903213,0,Website,-0.09037077474501569,1
C1310,1,Ann,Roberts,2055-05-04,F,9,27,0,1.3946984022903213,0,Agency,-1.47726126137721,2
C1311,1,Christopher,Ward,1940-08-14,M,8,12,0,0.6870888628228828,1,Client,1.3708174165281892,1
C1312,1,Timothy,Stone,2042-09-03,M,9,27,0,1.3946984022903213,0,Website,-1.155304541266165,2
C1313,1,Heather,Reed,1972-03-17,F,0,54,1,-0.020520676644555657,0,Website,0.5783085670240781,1
C1314,1,Rachel,Miller,1964-09-17,F,9,1,0,-0.020520676644555657,0,Website,0.7764357794001059,1
C1315,1,Joshua,Garcia,1948-12-24,M,9,11,0,-0.020520676644555657,0,Agency,1.1726902041521614,1
C1316,1,Emma,King,1993-05-09,F,9,11,0,-0.7281302161119941,1,Website,0.05822463453700514,0
C1317,0,Atlas,Co,1973-11-27,M,9,48,0,-0.7281302161119941,1,Website,0.5535426654770745,0
C1318,1,William,Montgomery,1943-01-18,M,9,47,0,-1.4357397555794327,0,Website,1.2965197118871787,0
C1319,1,Grace,James,1954-08-17,F,9,14,0,-0.020520676644555657,1,Client,1.0240947948701407,1
C1320,1,Peter,Reyes,2069-05-03,M,9,8,1,-1.4357397555794327,0,Website,-1.8239838830352588,3
C1321,1,Christopher,Reed,1990-09-11,M,9,11,1,1.3946984022903213,0,Client,0.13252233917801556,1
C1322,1,Barbara,Reyes,1994-12-26,F,9,8,0,1.3946984022903213,0,Agency,0.03345873299000167,1
C1323,1,Nicholas,Moore,1963-07-28,M,9,48,0,-0.020520676644555657,0,Website,0.8012016809471093,1
C1324,1,Carl,Edwards,1992-04-21,M,9,1,1,-0.7281302161119941,1,Agency,0.08299053608400861,0
C1325,1,George,Jones,2074-12-09,M,2,0,0,1.3946984022903213,1,Agency,-1.9478133907702762,2
C1326,1,Brandon,Mitchell,1944-05-22,M,9,11,1,0.6870888628228828,0,Website,1.2717538103401753,1
C1327,1,Betty,Carter,1993-05-14,F,9,8,0,0.6870888628228828,1,Website,0.05822463453700514,1
C1328,1,Sandra,Cooper,1956-07-23,F,9,53,0,0.6870888628228828,0,Website,0.9745629917761336,1
C1329,1,Scott,Parker,1968-04-28,M,9,8,1,-0.020520676644555657,1,Agency,0.677372173212092,1
C1330,1,Kelly,James,2075-05-02,F,9,11,1,-0.7281302161119941,0,Agency,-1.9725792923172796,3
C1331,1,Christina,Bennett,1986-10-06,F,9,8,1,-1.4357397555794327,0,Agency,0.23158594536602944,0
C1332,1,Michael,Howard,1995-12-11,M,9,53,1,1.3946984022903213,1,Agency,0.008692831442998197,1
C1333,1,Jack,Hansen,1988-03-27,M,9,25,1,-0.7281302161119941,1,Website,0.1820541422720225,0
C1334,1,Victoria,Nelson,2065-12-08,F,9,8,0,1.3946984022903213,1,Agency,-1.724920276847245,2
C1335,1,Elizabeth,Hall,1982-05-01,F,9,37,1,-0.7281302161119941,1,Website,0.33064955155404335,0
C1336,1,Joyce,Thompson,2048-12-09,F,9,8,0,1.3946984022903213,0,Client,-1.3038999505481859,2
C1337,1,Jennifer,Johnson,1953-09-20,F,9,8,1,1.3946984022903213,0,Website,1.048860696417144,1
C1338,1,Christine,James,2068-12-01,F,9,8,0,-0.7281302161119941,1,Website,-1.7992179814882552,3
C1339,0,Rexon,Co,1961-02-24,M,9,25,0,0.6870888628228828,1,Website,0.8507334840411163,1
C1340,0,Forsyte,Co,1988-12-05,M,9,11,0,1.3946984022903213,0,Website,0.1820541422720225,1
C1341,1,Julie,Cox,1952-09-23,F,9,11,0,1.3946984022903213,1,Website,1.0736265979641475,1
C1342,1,Maria,Griffin,1964-02-21,F,9,8,0,-1.4357397555794327,1,Agency,0.7764357794001059,0
C1343,1,Megan,Turner,1995-03-13,F,2,36,0,1.3946984022903213,0,Agency,0.008692831442998197,1
C1344,1,Carl,Phillips,1974-05-24,M,9,14,0,-1.4357397555794327,0,Agency,0.5287767639300711,0
C1345,1,Mary,Parker,1956-04-25,F,9,47,0,1.3946984022903213,0,Website,0.9745629917761336,1
C1346,0,Triton,Co,1987-03-18,F,9,11,1,0.6870888628228828,0,Agency,0.20682004381902597,1
C1347,1,Mark,James,1956-02-13,M,9,53,0,-0.7281302161119941,0,Client,0.9745629917761336,0
C1348,1,Peter,Harris,1998-07-16,M,9,37,0,0.6870888628228828,1,Client,-0.06560487319801223,1
C1349,1,Joyce,Johnson,1982-02-14,F,9,50,1,-0.020520676644555657,0,Website,0.33064955155404335,1
C1350,1,Julia,King,1991-05-17,F,5,16,0,1.3946984022903213,0,Website,0.10775643763101209,1
C1351,1,Judith,Long,1987-06-24,F,0,44,0,-0.7281302161119941,0,Client,0.20682004381902597,0
C1352,1,Benjamin,Gray,1989-03-16,M,9,8,0,-0.7281302161119941,1,Agency,0.15728824072501904,0
C1353,1,Debra,Jackson,1997-10-15,F,2,0,0,-1.4357397555794327,0,Agency,-0.04083897165100875,0
C1354,1,Patrick,Johnson,2041-04-09,M,9,14,0,1.3946984022903213,0,Website,-1.1305386397191615,2
C1355,1,Shirley,Owens,1966-11-22,F,9,8,1,-0.7281302161119941,1,Client,0.7269039763060989,0
C1356,1,Jonathan,Morales,1994-03-26,M,9,37,1,0.6870888628228828,0,Agency,0.03345873299000167,1
C1357,1,Danielle,Patterson,1987-03-01,F,9,8,0,1.3946984022903213,1,Website,0.20682004381902597,1
C1358,1,Gregory,Taylor,2043-01-05,M,9,47,0,0.6870888628228828,0,Agency,-1.1800704428131685,2
C1359,1,Gary,Owens,1975-07-25,M,9,50,0,-0.020520676644555657,0,Agency,0.5040108623830677,1
C1360,1,Billy,Nelson,1990-11-27,M,9,50,0,0.6870888628228828,0,Agency,0.13252233917801556,1
C1361,1,Ashley,Owens,1943-07-21,F,9,8,0,-0.020520676644555657,0,Client,1.2965197118871787,1
C1362,1,Laura,Jordan,1965-04-13,F,9,8,1,-1.4357397555794327,1,Agency,0.7516698778531024,0
C1363,1,James,Stone,1981-06-04,M,9,15,0,1.3946984022903213,1,Agency,0.35541545310104683,1
C1364,1,Andrea,Watson,1998-12-23,F,9,8,1,-1.4357397555794327,0,Website,-0.06560487319801223,0
C1365,1,Tiffany,Sanders,1969-03-16,F,1,7,1,1.3946984022903213,1,Website,0.6526062716650884,1
C1366,1,George,Thompson,1995-07-27,M,9,8,0,-1.4357397555794327,0,Website,0.008692831442998197,0
C1367,1,Stephanie,Jordan,2053-01-11,F,5,4,0,-0.7281302161119941,0,Client,-1.4277294582832032,3
C1368,1,Jose,Gray,1947-11-22,M,9,8,0,1.3946984022903213,1,Client,1.1974561056991648,1
C1369,1,Peter,Garcia,1983-10-07,M,4,6,0,0.6870888628228828,1,Agency,0.3058836500070399,1
C1370,1,Frank,Evans,2065-06-04,M,9,11,1,-1.4357397555794327,0,Agency,-1.724920276847245,3
C1371,1,Timothy,Thomas,1989-06-19,M,8,12,0,-0.7281302161119941,1,Website,0.15728824072501904,0
C1372,1,Lisa,Turner,1981-11-21,F,9,53,1,-0.7281302161119941,0,Website,0.35541545310104683,0
C1373,1,Melissa,Evans,1992-10-11,F,9,8,0,-0.020520676644555657,1,Website,0.08299053608400861,1
C1374,0,Quasar,Co,1990-01-25,M,4,18,0,-0.020520676644555657,1,Agency,0.13252233917801556,1
C1375,1,Carolyn,Flores,1972-11-22,F,9,8,1,0.6870888628228828,1,Agency,0.5783085670240781,1
C1376,1,Carolyn,Edwards,1987-06-23,F,9,1,1,-0.020520676644555657,1,Agency,0.20682004381902597,1
C1377,1,Laura,Long,1984-01-04,F,9,48,1,-0.7281302161119941,0,Website,0.2811177484600364,0
C1378,1,Maria,Morales,1976-11-19,F,9,8,1,-1.4357397555794327,0,Website,0.47924496083606416,0
C1379,1,Kevin,Gray,2070-06-11,M,8,43,0,-0.7281302161119941,0,Website,-1.8487497845822622,3
C1380,1,Michael,Hughes,1949-10-15,M,2,0,1,0.6870888628228828,0,Website,1.147924302605158,1
C1381,1,Eric,Cox,1962-06-16,M,5,17,0,-0.020520676644555657,1,Website,0.8259675824941127,1
C1382,1,Adam,James,1951-05-19,M,9,37,0,-0.7281302161119941,0,Website,1.098392499511151,0
C1383,1,Noah,Moore,1992-11-11,M,9,8,0,-0.7281302161119941,0,Agency,0.08299053608400861,0
C1384,1,Mary,Young,1988-03-10,F,9,8,0,-0.7281302161119941,1,Agency,0.1820541422720225,0
C1385,1,Kenneth,Owens,2046-06-01,M,9,8,0,-1.4357397555794327,0,Agency,-1.2543681474541788,3
C1386,1,Harold,Howard,1947-08-23,M,9,53,0,0.6870888628228828,1,Website,1.1974561056991648,1
C1387,1,Jose,Reed,1943-05-27,M,5,16,1,0.6870888628228828,0,Website,1.2965197118871787,1
C1388,1,Hannah,Stone,1999-04-20,F,9,53,0,-0.020520676644555657,0,Website,-0.09037077474501569,1
C1389,1,Jordan,Montgomery,2052-07-03,M,8,43,0,-0.7281302161119941,0,Website,-1.4029635567361998,3
C1390,1,Lauren,Thomas,1979-07-21,F,9,25,0,-0.020520676644555657,0,Website,0.40494725619505373,1
C1391,1,Barbara,Campbell,2074-03-06,F,9,48,0,-1.4357397555794327,0,Website,-1.9478133907702762,3
C1392,1,Jose,Johnson,1990-06-05,M,9,11,0,0.6870888628228828,1,Agency,0.13252233917801556,1
C1393,1,Virginia,Miller,1981-07-09,F,6,2,1,-1.4357397555794327,0,Agency,0.35541545310104683,0
C1394,1,Debra,Hansen,1977-02-26,F,9,25,0,0.6870888628228828,0,Website,0.4544790592890607,1
C1395,1,Megan,Campbell,1988-09-27,F,2,0,1,0.6870888628228828,0,Website,0.1820541422720225,1
C1396,1,Steven,Foster,2071-06-02,M,2,22,1,-0.020520676644555657,1,Website,-1.8735156861292657,3
C1397,1,Linda,Chavez,1983-03-10,F,9,25,0,0.6870888628228828,0,Website,0.3058836500070399,1
C1398,1,Alexander,Jones,1966-12-13,M,9,8,0,1.3946984022903213,1,Website,0.7269039763060989,1
C1399,1,Lauren,Evans,1978-08-23,F,2,5,0,1.3946984022903213,0,Agency,0.4297131577420572,1
C1400,1,Maria,Jones,1991-10-24,F,8,31,0,0.6870888628228828,0,Client,0.10775643763101209,1
C1401,1,Virginia,Brooks,1999-03-24,F,9,50,1,-1.4357397555794327,0,Website,-0.09037077474501569,0
C1402,1,Helen,Jordan,1968-09-28,F,9,48,0,-0.020520676644555657,0,Agency,0.677372173212092,1
C1403,1,Pamela,Scott,1983-09-22,F,9,37,0,-0.7281302161119941,0,Website,0.3058836500070399,0
C1404,1,Sharon,Williams,1950-07-22,F,9,8,0,0.6870888628228828,0,Agency,1.1231584010581543,1
C1405,1,Ryan,Williams,2055-06-08,M,9,37,0,1.3946984022903213,0,Agency,-1.47726126137721,2
C1406,1,Sara,Wood,2070-09-01,F,9,8,0,-0.020520676644555657,0,Website,-1.8487497845822622,3
C1407,1,Sharon,Hansen,1956-03-22,F,9,8,0,-1.4357397555794327,0,Agency,0.9745629917761336,0
C1408,0,Grandis,Co,1963-11-13,F,9,8,0,-0.7281302161119941,0,Agency,0.8012016809471093,0
C1409,1,Katherine,Price,2057-08-01,F,9,37,1,-0.7281302161119941,0,Website,-1.526793064471217,3
C1410,1,Jennifer,Edwards,1965-12-16,F,9,25,0,-0.7281302161119941,0,Agency,0.7516698778531024,0
C1411,1,Anthony,Watson,1987-04-04,M,9,8,0,-0.7281302161119941,0,Client,0.20682004381902597,0
C1412,0,Optima,Co,1985-06-28,F,9,25,0,-0.7281302161119941,0,Agency,0.2563518469130329,0
C1413,1,Margaret,Rogers,1968-09-18,F,9,8,0,0.6870888628228828,0,Agency,0.677372173212092,1
C1414,1,Michelle,Wright,2075-05-01,F,9,14,0,0.6870888628228828,0,Website,-1.9725792923172796,2
C1415,1,Tyler,Murray,1959-07-14,M,9,8,1,-1.4357397555794327,0,Website,0.9002652871351232,0
C1416,1,Bryan,Peterson,2054-07-01,M,9,37,0,-0.7281302161119941,0,Agency,-1.4524953598302066,3
C1417,1,Dennis,Williams,1953-10-26,M,8,43,0,1.3946984022903213,0,Website,1.048860696417144,1
C1418,1,Kyle,Cox,2054-04-06,M,9,35,1,-0.7281302161119941,0,Website,-1.4524953598302066,3
C1419,1,Jason,Peterson,2071-08-08,M,5,16,1,0.6870888628228828,1,Website,-1.8735156861292657,2
C1420,0,Terova,Co,1981-10-20,M,8,51,0,1.3946984022903213,0,Website,0.35541545310104683,1
C1421,1,James,Jones,1957-11-14,M,9,11,0,-1.4357397555794327,0,Website,0.9497970902291302,0
C1422,1,Billy,Hansen,1955-01-15,M,9,14,1,-1.4357397555794327,1,Website,0.9993288933231371,0
C1423,1,Jack,Brooks,1955-09-21,M,8,31,0,0.6870888628228828,1,Website,0.9993288933231371,1
C1424,1,Judy,Harris,2054-03-12,F,9,48,0,-0.7281302161119941,1,Agency,-1.4524953598302066,3
C1425,1,Raymond,Taylor,1971-12-16,M,1,13,0,-0.020520676644555657,0,Website,0.6030744685710815,1
C1426,1,Christina,Campbell,1964-05-20,F,9,53,0,-0.7281302161119941,0,Website,0.7764357794001059,0
C1427,1,Julia,Richardson,2055-05-10,F,0,49,0,1.3946984022903213,0,Website,-1.47726126137721,2
C1428,1,Nicole,Allen,2053-12-05,F,9,37,0,0.6870888628228828,1,Agency,-1.4277294582832032,2
C1429,1,Jesse,Stewart,1991-10-01,M,9,25,1,1.3946984022903213,0,Agency,0.10775643763101209,1
C1430,1,Patrick,Allen,2063-09-11,M,9,25,0,0.6870888628228828,0,Website,-1.6753884737532379,2
C1431,1,Melissa,Griffin,2043-07-01,F,5,17,0,-0.020520676644555657,1,Website,-1.1800704428131685,3
C1432,1,Larry,Weaver,1951-12-26,M,9,48,0,-0.020520676644555657,0,Agency,1.098392499511151,1
C1433,1,Christian,Mitchell,2053-04-12,M,5,16,0,0.6870888628228828,0,Website,-1.4277294582832032,2
C1434,0,Terova,Co,1985-06-25,F,9,8,1,1.3946984022903213,0,Agency,0.2563518469130329,1
C1435,1,Zachary,Morales,2067-04-08,M,9,47,1,-0.7281302161119941,0,Agency,-1.7744520799412518,3
C1436,1,Kyle,Wright,1998-10-09,M,9,8,0,-0.7281302161119941,0,Website,-0.06560487319801223,0
C1437,1,Gerald,Stewart,1997-04-08,M,9,1,1,1.3946984022903213,0,Agency,-0.04083897165100875,1
C1438,1,Benjamin,Taylor,1988-08-04,M,9,8,0,-0.7281302161119941,1,Agency,0.1820541422720225,0
C1439,1,Helen,Morales,2000-10-14,F,9,50,0,-0.7281302161119941,0,Agency,-0.11513667629201917,0
C1440,1,Mary,Phillips,1952-07-20,F,9,11,1,-0.7281302161119941,0,Agency,1.0736265979641475,0
C1441,1,Helen,Campbell,2045-09-08,F,9,8,1,1.3946984022903213,0,Website,-1.2296022459071754,2
C1442,1,Timothy,Foster,2000-06-17,M,9,11,0,-0.7281302161119941,1,Client,-0.11513667629201917,0
C1443,1,Betty,Hughes,1979-11-22,F,9,14,0,-0.7281302161119941,0,Website,0.40494725619505373,0
C1444,1,Frank,Alexander,1981-06-25,M,9,11,0,-0.020520676644555657,0,Website,0.35541545310104683,1
C1445,1,Gregory,Hall,1988-07-26,M,9,14,0,1.3946984022903213,0,Website,0.1820541422720225,1
C1446,1,Amber,Gray,2051-12-09,F,9,35,0,0.6870888628228828,0,Website,-1.3781976551891963,2
C1447,1,Janet,Rogers,1972-05-14,F,9,25,1,0.6870888628228828,1,Client,0.5783085670240781,1
C1448,1,Henry,Ward,1959-03-15,M,7,46,0,-1.4357397555794327,0,Website,0.9002652871351232,0
C1449,1,Nicole,Cox,1999-06-14,F,9,8,1,1.3946984022903213,0,Website,-0.09037077474501569,1
C1450,1,Pamela,White,1996-04-06,F,9,50,0,1.3946984022903213,0,Website,-0.016073070104005275,1
C1451,1,Hannah,Turner,1983-10-19,F,9,8,0,-1.4357397555794327,0,Website,0.3058836500070399,0
C1452,1,Kelly,Edwards,1993-08-05,F,1,52,0,-0.020520676644555657,0,Client,0.05822463453700514,1
C1453,1,Kenneth,Stone,1981-10-07,M,9,8,0,-0.7281302161119941,0,Agency,0.35541545310104683,0
C1454,1,Ann,Kim,1948-05-23,F,9,8,1,-1.4357397555794327,0,Client,1.1726902041521614,0
C1455,1,Christina,Nelson,1989-06-15,F,9,11,0,-0.020520676644555657,1,Agency,0.15728824072501904,1
C1456,0,Quasar,Co,1992-06-26,F,9,37,1,-1.4357397555794327,1,Website,0.08299053608400861,0
C1457,1,Julie,Foster,1949-01-27,F,9,8,0,-0.020520676644555657,1,Agency,1.147924302605158,1
C1458,1,Keith,Reed,1950-09-16,M,9,1,0,-1.4357397555794327,0,Website,1.1231584010581543,0
C1459,1,Terry,Hall,1949-09-28,M,9,1,0,1.3946984022903213,0,Website,1.147924302605158,1
C1460,1,Pamela,Long,2072-12-05,F,8,12,0,-1.4357397555794327,1,Agency,-1.898281587676269,3
C1461,1,Gloria,Reyes,1944-01-13,F,9,8,0,1.3946984022903213,0,Website,1.2717538103401753,1
C1462,1,Virginia,Allen,1984-04-19,F,5,16,1,-0.020520676644555657,0,Agency,0.2811177484600364,1
C1463,1,Lawrence,Ward,1943-12-28,M,9,8,0,-0.7281302161119941,1,Website,1.2965197118871787,0
C1464,1,Terry,Weaver,1940-01-25,M,9,1,0,-1.4357397555794327,0,Website,1.3708174165281892,0
C1465,1,Edward,Stewart,1990-07-09,M,9,35,0,-0.020520676644555657,1,Website,0.13252233917801556,1
C1466,1,Ashley,Howard,1999-08-28,F,1,13,1,-0.7281302161119941,0,Website,-0.09037077474501569,0
C1467,1,Rebecca,Adams,1951-07-19,F,9,8,0,1.3946984022903213,0,Client,1.098392499511151,1
C1468,1,Jason,Martin,1940-08-24,M,2,22,0,-0.020520676644555657,0,Website,1.3708174165281892,1
C1469,1,Keith,Richardson,1970-05-17,M,9,11,0,-1.4357397555794327,0,Website,0.627840370118085,0
C1470,1,Alexander,Richardson,1940-05-27,M,9,11,1,-0.020520676644555657,1,Agency,1.3708174165281892,1
C1471,1,Judith,Williams,1940-05-24,F,8,31,0,-1.4357397555794327,1,Website,1.3708174165281892,0
C1472,1,Paul,Flores,1991-03-23,M,9,53,0,-1.4357397555794327,0,Website,0.10775643763101209,0
C1473,1,Maria,Freeman,1974-03-14,F,9,8,0,-0.7281302161119941,0,Agency,0.5287767639300711,0
C1474,1,Kevin,Brown,2069-04-10,M,9,37,0,-0.020520676644555657,0,Website,-1.8239838830352588,3
C1475,1,Raymond,Brown,2044-08-02,M,6,19,0,0.6870888628228828,1,Agency,-1.204836344360172,2
C1476,1,Kevin,Jackson,2000-06-08,M,9,25,0,-1.4357397555794327,0,Agency,-0.11513667629201917,0
C1477,0,Zynex,Co,2068-04-10,F,9,8,1,-1.4357397555794327,0,Agency,-1.7992179814882552,3
C1478,1,Emily,Reed,2058-09-12,F,2,5,1,-1.4357397555794327,0,Agency,-1.5515589660182205,3
C1479,1,Paul,Carter,1968-03-26,M,9,8,1,-1.4357397555794327,0,Website,0.677372173212092,0
C1480,1,Danielle,White,1985-04-09,F,9,50,1,-0.020520676644555657,0,Client,0.2563518469130329,1
C1481,0,Caldera,Co,1984-12-04,F,9,1,1,-0.020520676644555657,0,Website,0.2811177484600364,1
C1482,1,Kimberly,Murray,1953-01-24,F,9,37,0,-0.7281302161119941,1,Website,1.048860696417144,0
C1483,1,Gary,Hall,2075-06-01,M,9,11,0,-0.020520676644555657,1,Agency,-1.9725792923172796,3
C1484,1,Christina,Nelson,2071-10-09,F,9,11,0,-0.020520676644555657,0,Client,-1.8735156861292657,3
C1485,1,Rachel,Scott,1984-06-26,F,9,53,1,0.6870888628228828,0,Website,0.2811177484600364,1
C1486,1,Madison,Campbell,1996-06-14,F,8,51,0,1.3946984022903213,1,Website,-0.016073070104005275,1
C1487,1,Sandra,Martin,2065-12-10,F,9,27,0,-0.020520676644555657,0,Agency,-1.724920276847245,3
